Year,Month,Brand,Model,Storage Variant,Colour,Currency,Price,Monthly Cost (24 Months),Date
2022,Jan,Apple,iPhone SE ,128 GB,black,NOK,5690,,01-01-2022
2022,Jan,Apple,iPhone SE ,128 GB,Product red,NOK,5690,,01-01-2022
2022,Jan,Samsung,Z fold 3,256 GB,black,NOK,19490,,01-01-2022
2022,Jan,Samsung,Z fold 3,256 GB,green ,NOK,19490,,01-01-2022
2022,Jan,Samsung,Z fold 3,256 GB,silver,NOK,19490,,01-01-2022
2022,Jan,Samsung,Z fold 3,512 GB,black,NOK,20490,,01-01-2022
2022,Jan,Samsung,Z fold 3,512 GB,green ,NOK,20490,,01-01-2022
2022,Jan,Samsung,Z fold 3,512 GB,silver,NOK,20490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,cream ,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,black,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,green ,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,lavender,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,grey,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,white,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,pink,NOK,11490,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,cream ,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,black,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,green ,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,lavender,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,grey,NOK,11990,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,128 GB,graphite,NOK,8190,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,128 GB,olive,NOK,8190,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,128 GB,lavender,NOK,8190,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,128 GB,white,NOK,8190,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,256 GB,graphite,NOK,8990,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,256 GB,olive,NOK,8990,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,256 GB,lavender,NOK,8990,,01-01-2022
2022,Jan,Samsung,Galaxy S21FE,256 GB,white,NOK,8990,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,128 GB,violet,NOK,9490,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,128 GB,grey,NOK,9490,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,128 GB,white,NOK,9490,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,128 GB,pink,NOK,9490,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,256 GB,violet,NOK,10290,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,256 GB,grey,NOK,10290,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,256 GB,white,NOK,10290,,01-01-2022
2022,Jan,Samsung,galaxy S21 5g,256 GB,pink,NOK,10290,,01-01-2022
2022,Jan,Samsung,galaxy S21 +,128 GB,violet,NOK,11690,,01-01-2022
2022,Jan,Samsung,galaxy S21 +,128 GB,black,NOK,11690,,01-01-2022
2022,Jan,Samsung,galaxy S21 +,128 GB,silver,NOK,11690,,01-01-2022
2022,Jan,Samsung,galaxy S21 +,256 GB,violet,NOK,12290,,01-01-2022
2022,Jan,Samsung,galaxy S21 +,256 GB,black,NOK,12290,,01-01-2022
2022,Jan,Samsung,galaxy S21 +,256 GB,silver,NOK,12290,,01-01-2022
2022,Jan,Samsung,galaxy S21 ultra,256 GB,black,NOK,14990,,01-01-2022
2022,Jan,Samsung,galaxy S21 ultra,256 GB,silver,NOK,14990,,01-01-2022
2022,Jan,Samsung,galaxy S21 ultra,512 GB,navy,NOK,15990,,01-01-2022
2022,Jan,Samsung,galaxy S21 ultra,512 GB,brown,NOK,15990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,white,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,pink,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,gray,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,cream ,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,black,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,green,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,256 GB,lavender,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,white,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,pink,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,gray,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,cream ,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,black,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,green,NOK,11990,,01-01-2022
2022,Jan,Samsung,Z flip 3,128 GB,lavender,NOK,11990,,01-01-2022
2021,Dec,Apple,iPhone 13 pro,128 GB,green,NOK,12290,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,128 GB,silver,NOK,12290,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,128 GB,gold,NOK,12290,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,128 GB,graphite,NOK,12290,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,128 GB,blue,NOK,12290,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,256 GB,green,NOK,13590,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,256 GB,silver,NOK,13590,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,256 GB,gold,NOK,13590,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,256 GB,graphite,NOK,13590,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,256 GB,blue,NOK,13590,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,512 GB,green,NOK,15890,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,512 GB,silver,NOK,15890,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,512 GB,gold,NOK,15890,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,512 GB,graphite,NOK,15890,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,512 GB,blue,NOK,15890,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,1 TB,green,NOK,18190,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,1 TB,silver,NOK,18190,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,1 TB,gold,NOK,18190,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,1 TB,graphite,NOK,18190,,12-01-2021
2021,Dec,Apple,iPhone 13 pro,1 TB,blue,NOK,18190,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,128 GB,green,NOK,13490,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,128 GB,silver,NOK,13490,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,128 GB,gold,NOK,13490,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,128 GB,graphite,NOK,13490,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,128 GB,blue,NOK,13490,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,256 GB,green,NOK,14790,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,256 GB,silver,NOK,14790,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,256 GB,gold,NOK,14790,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,256 GB,graphite,NOK,14790,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,256 GB,blue,NOK,14790,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,512 GB,green,NOK,17090,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,512 GB,silver,NOK,17090,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,512 GB,gold,NOK,17090,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,512 GB,graphite,NOK,17090,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,512 GB,blue,NOK,17090,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,1 TB,green,NOK,19390,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,1 TB,silver,NOK,19390,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,1 TB,gold,NOK,19390,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,1 TB,graphite,NOK,19390,,12-01-2021
2021,Dec,Apple,iPhone 13 pro max,1 TB,blue,NOK,19390,,12-01-2021
2021,Dec,Apple,iPhone 13,128 GB,Blue,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13,128 GB,pink,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13,128 GB,midnight,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13,128 GB,green,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13,128 GB,Product red,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13,256 GB,Blue,NOK,11090,,12-01-2021
2021,Dec,Apple,iPhone 13,256 GB,pink,NOK,11090,,12-01-2021
2021,Dec,Apple,iPhone 13,256 GB,midnight,NOK,11090,,12-01-2021
2021,Dec,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,12-01-2021
2021,Dec,Apple,iPhone 13,256 GB,green,NOK,11090,,12-01-2021
2021,Dec,Apple,iPhone 13,256 GB,Product red,NOK,11090,,12-01-2021
2021,Dec,Apple,iPhone 13,512 GB,Blue,NOK,13390,,12-01-2021
2021,Dec,Apple,iPhone 13,512 GB,pink,NOK,13390,,12-01-2021
2021,Dec,Apple,iPhone 13,512 GB,midnight,NOK,13390,,12-01-2021
2021,Dec,Apple,iPhone 13,512 GB,star skin ,NOK,13390,,12-01-2021
2021,Dec,Apple,iPhone 13,512 GB,green,NOK,13390,,12-01-2021
2021,Dec,Apple,iPhone 13,512 GB,Product red,NOK,13390,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,512 GB,Blue,NOK,12090,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,512 GB,pink,NOK,12090,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,512 GB,midnight,NOK,12090,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12090,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,512 GB,green,NOK,12090,,12-01-2021
2021,Dec,Apple,iPhone 13 mini,512 GB,Product red,NOK,12090,,12-01-2021
2021,Dec,Apple,iPhone SE ,64 GB,white,NOK,4990,,12-01-2021
2021,Dec,Apple,iPhone SE ,64 GB,black,NOK,4990,,12-01-2021
2021,Dec,Apple,iPhone SE ,64 GB,Product red,NOK,4990,,12-01-2021
2021,Dec,Apple,iPhone SE ,128 GB,white,NOK,5690,,12-01-2021
2021,Dec,Apple,iPhone SE ,128 GB,black,NOK,5690,,12-01-2021
2021,Dec,Apple,iPhone SE ,128 GB,Product red,NOK,5690,,12-01-2021
2021,Nov,Apple,iPhone 13 pro,128 GB,green,NOK,12290,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,128 GB,silver,NOK,12290,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,128 GB,gold,NOK,12290,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,128 GB,graphite,NOK,12290,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,128 GB,blue,NOK,12290,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,256 GB,green,NOK,13590,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,256 GB,silver,NOK,13590,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,256 GB,gold,NOK,13590,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,256 GB,graphite,NOK,13590,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,256 GB,blue,NOK,13590,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,512 GB,green,NOK,15890,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,512 GB,silver,NOK,15890,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,512 GB,gold,NOK,15890,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,512 GB,graphite,NOK,15890,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,512 GB,blue,NOK,15890,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,1 TB,green,NOK,18190,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,1 TB,silver,NOK,18190,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,1 TB,gold,NOK,18190,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,1 TB,graphite,NOK,18190,,11-01-2021
2021,Nov,Apple,iPhone 13 pro,1 TB,blue,NOK,18190,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,128 GB,green,NOK,13490,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,128 GB,silver,NOK,13490,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,128 GB,gold,NOK,13490,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,128 GB,graphite,NOK,13490,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,128 GB,blue,NOK,13490,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,256 GB,green,NOK,14790,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,256 GB,silver,NOK,14790,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,256 GB,gold,NOK,14790,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,256 GB,graphite,NOK,14790,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,256 GB,blue,NOK,14790,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,512 GB,green,NOK,17090,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,512 GB,silver,NOK,17090,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,512 GB,gold,NOK,17090,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,512 GB,graphite,NOK,17090,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,512 GB,blue,NOK,17090,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,1 TB,green,NOK,19390,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,1 TB,silver,NOK,19390,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,1 TB,gold,NOK,19390,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,1 TB,graphite,NOK,19390,,11-01-2021
2021,Nov,Apple,iPhone 13 pro max,1 TB,blue,NOK,19390,,11-01-2021
2021,Nov,Apple,iPhone 13,128 GB,Blue,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13,128 GB,pink,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13,128 GB,midnight,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13,128 GB,green,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13,128 GB,Product red,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13,256 GB,Blue,NOK,11090,,11-01-2021
2021,Nov,Apple,iPhone 13,256 GB,pink,NOK,11090,,11-01-2021
2021,Nov,Apple,iPhone 13,256 GB,midnight,NOK,11090,,11-01-2021
2021,Nov,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,11-01-2021
2021,Nov,Apple,iPhone 13,256 GB,green,NOK,11090,,11-01-2021
2021,Nov,Apple,iPhone 13,256 GB,Product red,NOK,11090,,11-01-2021
2021,Nov,Apple,iPhone 13,512 GB,Blue,NOK,13390,,11-01-2021
2021,Nov,Apple,iPhone 13,512 GB,pink,NOK,13390,,11-01-2021
2021,Nov,Apple,iPhone 13,512 GB,midnight,NOK,13390,,11-01-2021
2021,Nov,Apple,iPhone 13,512 GB,star skin ,NOK,13390,,11-01-2021
2021,Nov,Apple,iPhone 13,512 GB,green,NOK,13390,,11-01-2021
2021,Nov,Apple,iPhone 13,512 GB,Product red,NOK,13390,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,512 GB,Blue,NOK,12090,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,512 GB,pink,NOK,12090,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,512 GB,midnight,NOK,12090,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12090,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,512 GB,green,NOK,12090,,11-01-2021
2021,Nov,Apple,iPhone 13 mini,512 GB,Product red,NOK,12090,,11-01-2021
2021,Nov,Apple,iPhone SE ,64 GB,white,NOK,4990,,11-01-2021
2021,Nov,Apple,iPhone SE ,64 GB,black,NOK,4990,,11-01-2021
2021,Nov,Apple,iPhone SE ,64 GB,Product red,NOK,4990,,11-01-2021
2021,Nov,Apple,iPhone SE ,128 GB,white,NOK,5690,,11-01-2021
2021,Nov,Apple,iPhone SE ,128 GB,black,NOK,5690,,11-01-2021
2021,Nov,Apple,iPhone SE ,128 GB,Product red,NOK,5690,,11-01-2021
2021,Oct,Apple,iPhone 13 pro,128 GB,green,NOK,12290,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,128 GB,silver,NOK,12290,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,128 GB,gold,NOK,12290,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,128 GB,graphite,NOK,12290,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,128 GB,blue,NOK,12290,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,256 GB,green,NOK,13590,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,256 GB,silver,NOK,13590,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,256 GB,gold,NOK,13590,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,256 GB,graphite,NOK,13590,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,256 GB,blue,NOK,13590,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,512 GB,green,NOK,15890,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,512 GB,silver,NOK,15890,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,512 GB,gold,NOK,15890,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,512 GB,graphite,NOK,15890,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,512 GB,blue,NOK,15890,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,1 TB,green,NOK,18190,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,1 TB,silver,NOK,18190,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,1 TB,gold,NOK,18190,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,1 TB,graphite,NOK,18190,,10-01-2021
2021,Oct,Apple,iPhone 13 pro,1 TB,blue,NOK,18190,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,128 GB,green,NOK,13490,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,128 GB,silver,NOK,13490,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,128 GB,gold,NOK,13490,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,128 GB,graphite,NOK,13490,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,128 GB,blue,NOK,13490,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,256 GB,green,NOK,14790,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,256 GB,silver,NOK,14790,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,256 GB,gold,NOK,14790,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,256 GB,graphite,NOK,14790,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,256 GB,blue,NOK,14790,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,512 GB,green,NOK,17090,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,512 GB,silver,NOK,17090,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,512 GB,gold,NOK,17090,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,512 GB,graphite,NOK,17090,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,512 GB,blue,NOK,17090,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,1 TB,green,NOK,19390,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,1 TB,silver,NOK,19390,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,1 TB,gold,NOK,19390,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,1 TB,graphite,NOK,19390,,10-01-2021
2021,Oct,Apple,iPhone 13 pro max,1 TB,blue,NOK,19390,,10-01-2021
2021,Oct,Apple,iPhone 13,128 GB,Blue,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13,128 GB,pink,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13,128 GB,midnight,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13,128 GB,star skin ,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13,128 GB,green,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13,128 GB,Product red,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13,256 GB,Blue,NOK,11090,,10-01-2021
2021,Oct,Apple,iPhone 13,256 GB,pink,NOK,11090,,10-01-2021
2021,Oct,Apple,iPhone 13,256 GB,midnight,NOK,11090,,10-01-2021
2021,Oct,Apple,iPhone 13,256 GB,star skin ,NOK,11090,,10-01-2021
2021,Oct,Apple,iPhone 13,256 GB,green,NOK,11090,,10-01-2021
2021,Oct,Apple,iPhone 13,256 GB,Product red,NOK,11090,,10-01-2021
2021,Oct,Apple,iPhone 13,512 GB,Blue,NOK,13390,,10-01-2021
2021,Oct,Apple,iPhone 13,512 GB,pink,NOK,13390,,10-01-2021
2021,Oct,Apple,iPhone 13,512 GB,midnight,NOK,13390,,10-01-2021
2021,Oct,Apple,iPhone 13,512 GB,star skin ,NOK,13390,,10-01-2021
2021,Oct,Apple,iPhone 13,512 GB,green,NOK,13390,,10-01-2021
2021,Oct,Apple,iPhone 13,512 GB,Product red,NOK,13390,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,128 GB,Blue,NOK,8490,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,128 GB,pink,NOK,8490,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,128 GB,midnight,NOK,8490,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,128 GB,star skin ,NOK,8490,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,128 GB,green,NOK,8490,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,128 GB,Product red,NOK,8490,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,256 GB,Blue,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,256 GB,pink,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,256 GB,midnight,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,256 GB,star skin ,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,256 GB,green,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,256 GB,Product red,NOK,9790,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,512 GB,Blue,NOK,12090,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,512 GB,pink,NOK,12090,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,512 GB,midnight,NOK,12090,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,512 GB,star skin ,NOK,12090,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,512 GB,green,NOK,12090,,10-01-2021
2021,Oct,Apple,iPhone 13 mini,512 GB,Product red,NOK,12090,,10-01-2021
2021,Oct,Apple,iPhone SE ,64 GB,white,NOK,4990,,10-01-2021
2021,Oct,Apple,iPhone SE ,64 GB,black,NOK,4990,,10-01-2021
2021,Oct,Apple,iPhone SE ,64 GB,Product red,NOK,4990,,10-01-2021
2021,Oct,Apple,iPhone SE ,128 GB,white,NOK,5690,,10-01-2021
2021,Oct,Apple,iPhone SE ,128 GB,black,NOK,5690,,10-01-2021
2021,Oct,Apple,iPhone SE ,128 GB,Product red,NOK,5690,,10-01-2021
2021,Sep,Apple,iPhone 13 pro,128 GB,green,NOK,12290,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,128 GB,silver,NOK,12290,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,128 GB,gold,NOK,12290,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,128 GB,graphite,NOK,12290,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,128 GB,blue,NOK,12290,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,256 GB,green,NOK,13590,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,256 GB,silver,NOK,13590,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,256 GB,gold,NOK,13590,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,256 GB,graphite,NOK,13590,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,256 GB,blue,NOK,13590,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,512 GB,green,NOK,15890,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,512 GB,silver,NOK,15890,,09-01-2021
2021,Sep,Apple,iPhone 13 pro,512 GB,gold,NOK,15890,,09-01-2021
